,id_str,created_at,user.screen_name,user.location,retweeted_status.created_at,text,extended_tweet.full_text
2417,1186709707341418496,Tue Oct 22 18:23:36 +0000 2019,jind_el_piojoso,Chile,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
2450,1186709714895331328,Tue Oct 22 18:23:38 +0000 2019,APaoGamboa,,,Que rabia el gobierno esta siendo testigo de mentiras y montajes #pinerarenuncia #fueramosmilicos #estopasaenchile… https://t.co/X5cQSAC3tO,Que rabia el gobierno esta siendo testigo de mentiras y montajes #pinerarenuncia #fueramosmilicos #estopasaenchile #latvmiente
2453,1186709716019437568,Tue Oct 22 18:23:38 +0000 2019,yo_Landinez,Zenitown - Cucuta,Tue Oct 22 18:22:32 +0000 2019,"RT @BarraSaenz: Profesor de Escuela Santa María de San Felipe es baleado por carabineros 
#EstoPasaEnChile #22Oct #Chile 
@sebastianpinera…",
2461,1186709717969711105,Tue Oct 22 18:23:39 +0000 2019,carlostaxi91,,Tue Oct 22 18:12:31 +0000 2019,RT @klaumoortiz: El balance al día de hoy  emitido por @sebastianpinera  y el @Ejercito_Chile #EstadoDeEmergenciaMV #RenunciaPiñera @cecili…,
2472,1186709720943472641,Tue Oct 22 18:23:40 +0000 2019,eche_caro,,Tue Oct 22 03:50:09 +0000 2019,"RT @BienDije: A él lo asesinaron en Curicó, ciudad sin toque de queda. #piñeradictador #piñerarenuncia https://t.co/9dEW1871wS",
2484,1186709723187429376,Tue Oct 22 18:23:40 +0000 2019,ZuigaMagda,Santiago  de  Chile,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
2488,1186709723971612672,Tue Oct 22 18:23:40 +0000 2019,JLCalderonB,"Paine, Santiago de Chile",Tue Oct 22 18:19:19 +0000 2019,"RT @asambleazules: Cuando Los de Abajo @U_LOSDEABAJO se mueven, los de arriba tiemblan. #renunciaPiñera #paronacional https://t.co/ABCXFgl0…",
2521,1186709734725967873,Tue Oct 22 18:23:43 +0000 2019,La_Berny,"Chile, Concepcion",Mon Oct 21 02:18:07 +0000 2019,RT @JoGutierrez_: Oye viejo de verdad para el show y date cuenta!!!!! @sebastianpinera 😡😡 #PiñeraRenuncia,
2551,1186709740501569542,Tue Oct 22 18:23:44 +0000 2019,ivan_valdes03,"Iquique, Chile",Tue Oct 22 14:47:44 +0000 2019,"RT @jotaiqq: TODA LA SEMANA EN IQUIQUE 18:OO HRS PLAZA CONDELL.
#QueSeVayanLosMilicos #IQUIQUE #FuerzaChile #noestamosengerra #pinerarenunc…",
2577,1186709747589959681,Tue Oct 22 18:23:46 +0000 2019,FrancoAnabaln1,,,"Sí, @ceciliamorel exactamente dijo eso, están sobrepasados. #RenunciaPiñera #PineraDictador @sebastianpinera no da… https://t.co/t0gLPmHI1T","Sí, @ceciliamorel exactamente dijo eso, están sobrepasados. #RenunciaPiñera #PineraDictador @sebastianpinera no da el ancho, tampoco lo da su banda de inútiles:  @ceciperez1 @GloriaHutt @andreschadwickp"
2612,1186709754351149056,Tue Oct 22 18:23:48 +0000 2019,ingriidGuarda,,Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
2618,1186709755416461312,Tue Oct 22 18:23:48 +0000 2019,WANGBestFriend1,Chile,,"DALEEEE CTM!!!!!!!!!

 SE PRENDIÓ ESTÁ MIERDA!

@sebastianpinera CAGASTE VIEJO CULIAO!!!!!

#PiñeraRenuncia… https://t.co/saJNL4AMSL","DALEEEE CTM!!!!!!!!!

 SE PRENDIÓ ESTÁ MIERDA!

@sebastianpinera CAGASTE VIEJO CULIAO!!!!!

#PiñeraRenuncia #ChileDesperto #ChileProtests #ChileEnMarcha #EvasionTodoElDia #EstoPasaEnChile #PineraDictador https://t.co/MwuErChxVA"
2635,1186709759904419842,Tue Oct 22 18:23:49 +0000 2019,pamefloga,Desierto Más Arido Del Mundo,Tue Oct 22 17:40:45 +0000 2019,RT @GuerreroMagna: Jajajaja grande abuela... Lo dijiste siempre y el tiempo te dio la razon @PamJiles #piñeradictador #renunciapiñera #chad…,
2663,1186709767323959296,Tue Oct 22 18:23:51 +0000 2019,Blesilda_Andrea,"Perth, Western Australia",Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
2666,1186709768225861632,Tue Oct 22 18:23:51 +0000 2019,TheRealWasabi,ベネズエラ·ボリバル共和国,Tue Oct 22 18:21:32 +0000 2019,"RT @RomelGuardian: No son imágenes de Septiembre de 1973, son de Octubre del 2019 
""La dictadura pinochetista de @sebastianpinera 
Represió…",
2669,1186709768393646084,Tue Oct 22 18:23:51 +0000 2019,polezrosa,,Tue Oct 22 04:13:22 +0000 2019,"RT @polezrosa: @sebastianpinera vamos por la  tercera noche de #ToqueDeQueda esperamos cambios   concretos para Chile ..
usted escucho con…",
2690,1186709772986470400,Tue Oct 22 18:23:52 +0000 2019,enibmunozlanz,Venezuela,Tue Oct 22 08:58:53 +0000 2019,RT @amaurichamorro: Policía chilena robándose televisores. ¿Qué dirá @sebastianpinera? https://t.co/Fwq4vnPZwL,
2702,1186709776761266176,Tue Oct 22 18:23:53 +0000 2019,clopezs1612,,Tue Oct 22 02:41:32 +0000 2019,RT @robiogen: Que el mundo sepa que Piñera es un dictador ! #piñeradictador #chileprotestas https://t.co/33eRr9ord8,
2732,1186709784105508874,Tue Oct 22 18:23:55 +0000 2019,choimyux,Chile,Tue Oct 22 17:57:30 +0000 2019,"RT @KathyuskaNevada: Me llega info por interno de mensaje entregado por Trump a piñera
Véanlo x uds mismos #EstoPasaEnChileً https://t.co/d…",
2746,1186709787381288961,Tue Oct 22 18:23:55 +0000 2019,CEshmitt,Maracaibo,,Desgobierno de pinera no esta cumpliendo la ley que renuncie! #AbajoElGobierno #QueSeVayanLosMilicos https://t.co/gRtZq8rkxn,
2782,1186709797422485504,Tue Oct 22 18:23:58 +0000 2019,mabelcaminosok,"Castelar Sur, Buenos Aires",Tue Oct 22 17:34:24 +0000 2019,"RT @NegroPrimeroh: @ChalecosAmarill @CIDH @albertoelizondo #22Oct así se vive en la dictadura impuesta por el genocida @sebastianpinera

@C…",
2785,1186709798689091590,Tue Oct 22 18:23:58 +0000 2019,Javitochillan,"Chillán, Chile",,@CarlosAmpuero Fueron literalmente a almorzar.. Y escuchar el mismo discurso de 3 días que lleva piñera..… https://t.co/6zTbdXyJ8Q,@CarlosAmpuero Fueron literalmente a almorzar.. Y escuchar el mismo discurso de 3 días que lleva piñera.. #VayanseTodos #RenunciaPiñera #FueraChadwick
2791,1186709800102584320,Tue Oct 22 18:23:59 +0000 2019,PipeReyes09,Buin,Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
2799,1186709801188941824,Tue Oct 22 18:23:59 +0000 2019,Vannia_ChavezG,"London, England",,Renuncien payasos CONCHETUMADRES!!!  @sebastianpinera @andreschadwickp  #RenunciaPiñera  #RenunciaChadwick https://t.co/3vb6b3UXFE,
2803,1186709802954776576,Tue Oct 22 18:23:59 +0000 2019,twil__ight,,Tue Oct 22 16:09:35 +0000 2019,RT @Montt_see: El ya dijo lo que todos pensamos   #QueSeVayanLosMilicos #EstoPasaEnChile #renunciapineira https://t.co/5Qrn9tokhx,
2810,1186709804263378944,Tue Oct 22 18:23:59 +0000 2019,vickylemus19,chile,,"Piñera ctm renunciaaaaa
Milicos qlos!
#QueSeVayanLosMilicos #ChileResiste #ChileEnMarcha #ChileDesperto",
2844,1186709812920422402,Tue Oct 22 18:24:02 +0000 2019,iviJara,,Tue Oct 22 03:53:07 +0000 2019,RT @twit_francis: La tele miente #piñeradictador https://t.co/7RyM4MAEqY,
2871,1186709820126257159,Tue Oct 22 18:24:03 +0000 2019,dommme4,,Tue Oct 22 18:21:32 +0000 2019,"RT @RomelGuardian: No son imágenes de Septiembre de 1973, son de Octubre del 2019 
""La dictadura pinochetista de @sebastianpinera 
Represió…",
2884,1186709824454746119,Tue Oct 22 18:24:04 +0000 2019,Amy_jara,,Tue Oct 22 01:05:46 +0000 2019,"RT @mona_pesadilla: En Coquimbo los pacos incendiando un banco! 
#piñeradictador
#EstoPasaEnChileً 
#PueblosEnResistencia 
#RenunciaPiñera…",
2894,1186709826845458441,Tue Oct 22 18:24:05 +0000 2019,m_milla_r,"La Serena, Chile.",Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
2923,1186709832885329921,Tue Oct 22 18:24:06 +0000 2019,ianhalabi,Viña del Mar,Mon Oct 21 18:11:08 +0000 2019,"RT @ziamkissyx: GRANDE LA TIAAA CTMMM #ChileSeCanso
#ChileProtesta
#piñeraRenuncia https://t.co/FnQUSkQM2e",
2929,1186709833933824001,Tue Oct 22 18:24:07 +0000 2019,Feeeeddd,Ni muy cerca ni muy lejos.. ,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
2937,1186709835900968961,Tue Oct 22 18:24:07 +0000 2019,tolerranciasebo,Santiago,Tue Oct 22 18:17:22 +0000 2019,"RT @tolerranciasebo: #pineiradictador #renunciaBastardoCuliao
#quesevayanlosmilicos #estopasaenchile #parque araucano #polo ramirez https:/…",
2950,1186709838161698816,Tue Oct 22 18:24:08 +0000 2019,abrilojo,,Tue Oct 22 18:21:32 +0000 2019,"RT @RomelGuardian: No son imágenes de Septiembre de 1973, son de Octubre del 2019 
""La dictadura pinochetista de @sebastianpinera 
Represió…",
2951,1186709838455279617,Tue Oct 22 18:24:08 +0000 2019,CarlosAmpuero,"Chacayes,Chile",Tue Oct 22 18:23:58 +0000 2019,RT @Javitochillan: @CarlosAmpuero Fueron literalmente a almorzar.. Y escuchar el mismo discurso de 3 días que lleva piñera.. #VayanseTodos…,
2972,1186709842020446209,Tue Oct 22 18:24:08 +0000 2019,La_Josce,"Santiago, Chile",,Nos quieren meter el pico en el ojo... cual rebaja de transporte? Dejaron la misma cagá @sebastianpinera… https://t.co/2tOnYqe9Q5,Nos quieren meter el pico en el ojo... cual rebaja de transporte? Dejaron la misma cagá @sebastianpinera @andreschadwickp  #22Oct #ChileQuierePaz #ToquedeQuedaChile  esto no es aceptable... https://t.co/OUSzoKl5fl
3080,1186709866439675908,Tue Oct 22 18:24:14 +0000 2019,Sonaterr,,Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
3081,1186709866662060033,Tue Oct 22 18:24:14 +0000 2019,SilSuarezBaez,Caba,Tue Oct 22 17:34:24 +0000 2019,"RT @NegroPrimeroh: @ChalecosAmarill @CIDH @albertoelizondo #22Oct así se vive en la dictadura impuesta por el genocida @sebastianpinera

@C…",
3082,1186709866720706560,Tue Oct 22 18:24:14 +0000 2019,fsermeno,"La Serena, Coquimbo",Mon Oct 21 20:32:20 +0000 2019,RT @anette_peach: #LaSerena #ChileDesperto #ChileQuierePaz #ChileEnMarcha #piñerarenuncia porque todos se manifiestan pacíficamente https:/…,
3084,1186709867123367937,Tue Oct 22 18:24:14 +0000 2019,LaMoSTRa_42,El Planeta de los YeaYea...🌍,Tue Oct 22 02:41:32 +0000 2019,RT @robiogen: Que el mundo sepa que Piñera es un dictador ! #piñeradictador #chileprotestas https://t.co/33eRr9ord8,
3093,1186709868650078208,Tue Oct 22 18:24:15 +0000 2019,SoberanaAguila,,,Desgraciadamente en Chile No renuncia nadie.  Lo lamento y recuerde el caso de Catrillanca,
3124,1186709875386134528,Tue Oct 22 18:24:16 +0000 2019,Notelovanamostr,"Buenos Aires, Argentina",Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
3144,1186709879626575872,Tue Oct 22 18:24:17 +0000 2019,aPasoTortuga,Metropolitana de Santiago,Tue Oct 22 11:52:29 +0000 2019,"RT @macarenasaav: Súper buen video para q los desclasados entiendan lo q pasa en chile y se dejen d hablar weas 

#renunciapineira
#FelizMa…",
3149,1186709881551818753,Tue Oct 22 18:24:18 +0000 2019,Linarvillegas,Chile,Tue Oct 22 16:08:38 +0000 2019,"RT @ZurditaFilosofa: Quieren sacar a #piñeradictador del poder? 
Entonces desmuestrenlo 
#AcusacionConstitucionalPiñera
Ahora ya!!!
@Camara…",
3162,1186709883644764161,Tue Oct 22 18:24:18 +0000 2019,Maximi89,Santiago de Chile,Tue Oct 22 17:34:24 +0000 2019,"RT @NegroPrimeroh: @ChalecosAmarill @CIDH @albertoelizondo #22Oct así se vive en la dictadura impuesta por el genocida @sebastianpinera

@C…",
3181,1186709887256027136,Tue Oct 22 18:24:19 +0000 2019,SarySanchez27,Anywhere the wind blows.,Tue Oct 22 18:14:24 +0000 2019,RT @si_sr_soy_fer: #pinerarenuncia #RenunciaPiñera #EstoPasaEnChile Sí se puede!!! https://t.co/9EX0TtqF3Q,
3187,1186709888858279936,Tue Oct 22 18:24:20 +0000 2019,P4tuzo,"La Serena, Chile",Tue Oct 22 18:19:19 +0000 2019,"RT @asambleazules: Cuando Los de Abajo @U_LOSDEABAJO se mueven, los de arriba tiemblan. #renunciaPiñera #paronacional https://t.co/ABCXFgl0…",
3205,1186709893467820033,Tue Oct 22 18:24:21 +0000 2019,DranierAva,,Tue Oct 22 18:23:38 +0000 2019,RT @APaoGamboa: Que rabia el gobierno esta siendo testigo de mentiras y montajes #pinerarenuncia #fueramosmilicos #estopasaenchile #latvmie…,
3208,1186709894004641793,Tue Oct 22 18:24:21 +0000 2019,mireyat97126351,,Tue Oct 22 18:21:32 +0000 2019,"RT @RomelGuardian: No son imágenes de Septiembre de 1973, son de Octubre del 2019 
""La dictadura pinochetista de @sebastianpinera 
Represió…",
3237,1186709901374087174,Tue Oct 22 18:24:23 +0000 2019,CONECTADO001,,Tue Oct 22 10:15:36 +0000 2019,RT @vanesitadelsure: #EstoPasaEnChileً que no nos engañen #piñeradictador https://t.co/QawWYOcPzO,
3346,1186709927286464513,Tue Oct 22 18:24:29 +0000 2019,sugusaurio_rex,Ciudad Autónoma de Buenos Aire,Tue Oct 22 00:43:13 +0000 2019,"RT @nemoscream: TEMUCO Carrera, cerca del del hospital regional #pinerarenuncia #piñeradictador #EstoPasaEnChileً https://t.co/IcZ51uqwPo",
3365,1186709931153612801,Tue Oct 22 18:24:30 +0000 2019,camvial,,Mon Oct 21 22:34:27 +0000 2019,RT @juantiradob: Busco y busco y no encuentro ningún arma que justifique la guerra psicológica que se inventó @sebastianpinera Solo veo ind…,
3390,1186709938355298305,Tue Oct 22 18:24:31 +0000 2019,LuisJonathanGA,Santiago de Chile,Tue Oct 22 16:19:33 +0000 2019,RT @4lp4c4_3: Por los 15 asesinatos y miles de víctimas de la Dictadura del cobarde Pinochetista @sebastianpinera y sus cobarde lacayos y p…,
3391,1186709938338516993,Tue Oct 22 18:24:31 +0000 2019,AnandaTerapias,"Santiago, Metropolitana de San",Tue Oct 22 12:58:12 +0000 2019,"RT @marxismo_cl: Hoy tiene que renunciar el gobierno y retirarse las FFAA, mañana será tarde, deben activarse los mecanismos necesarios par…",
3462,1186709955082149888,Tue Oct 22 18:24:35 +0000 2019,paz_hill,rancagua,,"Ahí quedaste #mañalich 👊👊👊🖕🖕🖕
#chiledesperto #resistechile #piñerarenuncia https://t.co/ndOoDWDkyx",
3496,1186709965534355457,Tue Oct 22 18:24:38 +0000 2019,Duda_Correa80,,Tue Oct 22 05:37:46 +0000 2019,RT @pamelasgodoys: Que el mundo sepa que Piñera es un dictador ! #piñeradictador #chileprotestas https://t.co/K0sKj89bhC,
3502,1186709967576981505,Tue Oct 22 18:24:38 +0000 2019,m_fanny4, San Sebastián de los Reyes,Mon Oct 21 21:05:03 +0000 2019,"RT @1ChavistaMaduro: #EstoPasaEnChile ....
Pinochet Alias @sebastianpinera
Dijo: ""Estamos en Guerra""

Con quien con un pueblo desarmado ??…",
3503,1186709966998126592,Tue Oct 22 18:24:38 +0000 2019,Anto_SCL,,,#ChileSeCanso #20Oct #Pacos Asesinos!! cc @GAMBA_CL @C1audioBravo @sebastianpinera @PCdeChile @pc_providencia… https://t.co/DKqdgZ28Y9,#ChileSeCanso #20Oct #Pacos Asesinos!! cc @GAMBA_CL @C1audioBravo @sebastianpinera @PCdeChile @pc_providencia @RDemocratica @GiorgioJackson @GarinDiputado #NoMasEstadoDeExcepcion #toquedequeda https://t.co/Q6oInABtTI
3517,1186709970798239744,Tue Oct 22 18:24:39 +0000 2019,JuankDuarteUCH,"Las Condes, Chile",Tue Oct 22 18:19:19 +0000 2019,"RT @asambleazules: Cuando Los de Abajo @U_LOSDEABAJO se mueven, los de arriba tiemblan. #renunciaPiñera #paronacional https://t.co/ABCXFgl0…",
3521,1186709971121197057,Tue Oct 22 18:24:39 +0000 2019,DiiegooAntonioo,"Valparaíso, Chile",Tue Oct 22 18:19:19 +0000 2019,"RT @asambleazules: Cuando Los de Abajo @U_LOSDEABAJO se mueven, los de arriba tiemblan. #renunciaPiñera #paronacional https://t.co/ABCXFgl0…",
3523,1186709971343478785,Tue Oct 22 18:24:39 +0000 2019,einfante8,Miranda Venezuela,Tue Oct 22 17:34:24 +0000 2019,"RT @NegroPrimeroh: @ChalecosAmarill @CIDH @albertoelizondo #22Oct así se vive en la dictadura impuesta por el genocida @sebastianpinera

@C…",
3527,1186709972564021248,Tue Oct 22 18:24:40 +0000 2019,Mizylo10,,Tue Oct 22 18:19:19 +0000 2019,"RT @asambleazules: Cuando Los de Abajo @U_LOSDEABAJO se mueven, los de arriba tiemblan. #renunciaPiñera #paronacional https://t.co/ABCXFgl0…",
3530,1186709972337475584,Tue Oct 22 18:24:40 +0000 2019,chichovilchesa,,,"Si esto no es abuso de poder, que alguien me explique que es... #piñerarenuncia #piñeradictador #renunciapiñera… https://t.co/jmyh8RZ8Gr","Si esto no es abuso de poder, que alguien me explique que es... #piñerarenuncia #piñeradictador #renunciapiñera #estopasaenchile https://t.co/nVsgEYS7W0"
3556,1186709980692520962,Tue Oct 22 18:24:42 +0000 2019,Diego_G_UwU,En mi kasita pensando en ella,Tue Oct 22 00:53:54 +0000 2019,RT @luna_lalin: Deberían tirar un proyecto de ley para que los bomberos tengan sueldo. Ellos si ayudan al país #EstoPasaEnChileً #piñeradic…,
3559,1186709981925707776,Tue Oct 22 18:24:42 +0000 2019,republicadepal,"Córdoba, Argentina",Tue Oct 22 14:36:08 +0000 2019,"RT @Chori_Larson: #renunciapineira #RenunciáPiñera #EstoPasaEnChileً 
Que nivel de prepotencia, a lo ""patrón de fundo"" como todos estos min…",
3570,1186709983213297664,Tue Oct 22 18:24:42 +0000 2019,claudiax_pi,"Magallanes, Chile",,"Finalmente tienen nombre, algunos.
#RenunciaPiñeraCuliao #renunciapiñera #EstoPasaEnChile #gobiernoasesino",
3581,1186709986782711809,Tue Oct 22 18:24:43 +0000 2019,cristia32494639,,Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
3598,1186709988246458370,Tue Oct 22 18:24:43 +0000 2019,mjuani,,Tue Oct 22 17:42:24 +0000 2019,RT @fpobletem: Date cuenta patética #renunciapiñera https://t.co/VtCoCKdt7a,
3632,1186709997050384385,Tue Oct 22 18:24:45 +0000 2019,JnasBajo,Concepción ,,"Hasta que el ladrón de Piñera renuncie 
#renunciapiñera https://t.co/DUrUjjp5JJ",
3665,1186710004386226183,Tue Oct 22 18:24:47 +0000 2019,DouthitMonica,United States,Mon Oct 21 02:53:50 +0000 2019,"RT @H_Quiroz: #piñerarenuncia

Lo que está pasando es un diseño de Manual.

El lingüista Noam Chomsky elaboró la lista de las “10 Estrategi…",
3704,1186710014427312130,Tue Oct 22 18:24:50 +0000 2019,c_nahuelpan,,Tue Oct 22 17:57:30 +0000 2019,"RT @KathyuskaNevada: Me llega info por interno de mensaje entregado por Trump a piñera
Véanlo x uds mismos #EstoPasaEnChileً https://t.co/d…",
3747,1186710025089224706,Tue Oct 22 18:24:52 +0000 2019,jkr_pablo,,,"Exito.

#piñeradictador
#EstoPasaEnChileً 
#PueblosEnResistencia 
#RenunciaPiñera",
3784,1186710037709967360,Tue Oct 22 18:24:55 +0000 2019,rlkings10,Chile,Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
3790,1186710039131754498,Tue Oct 22 18:24:55 +0000 2019,Mrhugomc,,,@caamiivegaaa Asi los unicos que estan en panico son las zanguijuelas que han parasitado siempre del pueblo #renunciapiñera y sequito de w.,
3802,1186710041300209665,Tue Oct 22 18:24:56 +0000 2019,dawitos,,,"#piñerarenuncia #toquedequeda #abajoelgobierno
#quesevayanlosmilicos 

muevan la info por https://t.co/BRo6AcD8ho… https://t.co/sbRiScj0ZK","#piñerarenuncia #toquedequeda #abajoelgobierno
#quesevayanlosmilicos 

muevan la info por https://t.co/BRo6AcD8ho    telegram"
3843,1186710049579814912,Tue Oct 22 18:24:58 +0000 2019,WANGBestFriend1,Chile,Tue Oct 22 18:24:40 +0000 2019,"RT @chichovilchesa: Si esto no es abuso de poder, que alguien me explique que es... #piñerarenuncia #piñeradictador #renunciapiñera #estopa…",
3845,1186710050380931074,Tue Oct 22 18:24:58 +0000 2019,COACHCALVAREZ,SANTIAGO ,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
